# SignalP-5.0	Organism: euk	Timestamp: 20260406151522
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
Q8F4I8	SP(Sec/SPI)	0.627838	0.372162	CS pos: 25-26. IIT-LE. Pr: 0.1834
Q8F4I9	OTHER	0.002673	0.997327	
Q8F4J5	OTHER	0.001714	0.998286	
Q8F4J7	OTHER	0.001348	0.998652	
Q8F4K0	OTHER	0.000730	0.999270	
Q8F4K5	SP(Sec/SPI)	0.927730	0.072270	CS pos: 23-24. SNC-FD. Pr: 0.7252
Q8F4K6	OTHER	0.015304	0.984696	
Q8F4K7	OTHER	0.019285	0.980715	
Q8F4K9	OTHER	0.000293	0.999707	
Q8F4L0	OTHER	0.000502	0.999498	
Q8F4L1	SP(Sec/SPI)	0.993251	0.006749	CS pos: 22-23. CGA-IV. Pr: 0.5241
Q8F4L3	OTHER	0.000552	0.999448	
Q8F4L4	OTHER	0.002696	0.997304	
Q8F4L5	OTHER	0.037141	0.962859	
Q8F4L6	SP(Sec/SPI)	0.986296	0.013704	CS pos: 26-27. ACA-EK. Pr: 0.5294
Q8F4L7	SP(Sec/SPI)	0.879417	0.120583	CS pos: 26-27. SSG-ST. Pr: 0.1910
Q8F4L8	OTHER	0.003512	0.996488	
Q8F4L9	SP(Sec/SPI)	0.880681	0.119319	CS pos: 18-19. LNC-NR. Pr: 0.3955
Q8F4M1	OTHER	0.003901	0.996099	
Q8F4M4	OTHER	0.000381	0.999619	
Q8F4M6	OTHER	0.022626	0.977374	
Q8F4M7	OTHER	0.099774	0.900226	
Q8F4M9	OTHER	0.001513	0.998487	
Q8F4N1	OTHER	0.002614	0.997386	
Q8F4N4	OTHER	0.000433	0.999567	
Q8F4N6	SP(Sec/SPI)	0.984296	0.015704	CS pos: 24-25. CKA-VV. Pr: 0.7005
Q8F4N7	SP(Sec/SPI)	0.988331	0.011669	CS pos: 20-21. CNG-IF. Pr: 0.9001
Q8F4P1	OTHER	0.000885	0.999115	
Q8F4P2	OTHER	0.336503	0.663497	
Q8F4P3	OTHER	0.004934	0.995066	
Q8F4P4	OTHER	0.004332	0.995668	
Q8F4P8	OTHER	0.000560	0.999440	
Q8F4P9	OTHER	0.001968	0.998032	
Q8F4Q1	SP(Sec/SPI)	0.999184	0.000816	CS pos: 23-24. CNA-RK. Pr: 0.8293
Q8F4Q3	SP(Sec/SPI)	0.910266	0.089734	CS pos: 18-19. VLS-KE. Pr: 0.4637
Q8F4Q5	OTHER	0.000315	0.999685	
Q8F4Q6	OTHER	0.001522	0.998478	
Q8F4Q7	OTHER	0.004371	0.995629	
Q8F4Q8	OTHER	0.120397	0.879603	
Q8F4Q9	SP(Sec/SPI)	0.595930	0.404070	CS pos: 27-28. NRS-KL. Pr: 0.2363
Q8F4R0	OTHER	0.001709	0.998291	
Q8F4R1	OTHER	0.000677	0.999323	
Q8F4R2	OTHER	0.003420	0.996580	
Q8F4R3	OTHER	0.000456	0.999544	
Q8F4R4	OTHER	0.001587	0.998413	
Q8F4R7	OTHER	0.001209	0.998791	
Q8F4R8	OTHER	0.001777	0.998223	
Q8F4R9	OTHER	0.031332	0.968668	
Q8F4S0	OTHER	0.000291	0.999709	
Q8F4S2	SP(Sec/SPI)	0.981347	0.018653	CS pos: 23-24. LLS-QT. Pr: 0.4467
Q8F4S3	OTHER	0.007244	0.992756	
Q8F4S4	OTHER	0.055428	0.944572	
Q8F4S5	SP(Sec/SPI)	0.998876	0.001124	CS pos: 19-20. VWA-QS. Pr: 0.9008
Q8F4S6	OTHER	0.001396	0.998604	
Q8F4S7	SP(Sec/SPI)	0.900637	0.099363	CS pos: 21-22. VLP-CE. Pr: 0.2868
Q8F4S8	OTHER	0.003634	0.996366	
Q8F4T0	OTHER	0.000549	0.999451	
Q8F4T1	OTHER	0.353471	0.646529	
Q8F4T2	SP(Sec/SPI)	0.755308	0.244692	CS pos: 26-27. CAP-SR. Pr: 0.2675
Q8F4T3	OTHER	0.001350	0.998650	
Q8F4T4	OTHER	0.001650	0.998350	
Q8F4T5	OTHER	0.000314	0.999686	
Q8F4T9	OTHER	0.000345	0.999655	
Q8F4U0	OTHER	0.000218	0.999782	
Q8F4U1	OTHER	0.000374	0.999626	
Q8F4U2	SP(Sec/SPI)	0.981823	0.018177	CS pos: 22-23. VFA-QS. Pr: 0.8671
Q8F4U3	SP(Sec/SPI)	0.638260	0.361740	CS pos: 27-28. VFA-QE. Pr: 0.5897
Q8F4U4	OTHER	0.008425	0.991575	
Q8F4U5	OTHER	0.000840	0.999160	
Q8F4U7	OTHER	0.001658	0.998342	
Q8F4U8	OTHER	0.001387	0.998613	
Q8F4V0	SP(Sec/SPI)	0.939643	0.060357	CS pos: 22-23. TYG-CK. Pr: 0.5292
Q8F4V2	OTHER	0.000389	0.999611	
Q8F4V3	OTHER	0.001042	0.998958	
Q8F4V4	OTHER	0.001208	0.998792	
Q8F4V5	OTHER	0.000584	0.999416	
Q8F4V6	OTHER	0.072500	0.927500	
Q8F4V7	OTHER	0.002027	0.997973	
Q8F4V8	SP(Sec/SPI)	0.834635	0.165365	CS pos: 30-31. ANS-LI. Pr: 0.7069
Q8F4V9	OTHER	0.000811	0.999189	
Q8F4W1	OTHER	0.000501	0.999499	
Q8F4W4	OTHER	0.025477	0.974523	
Q8F4W5	OTHER	0.001109	0.998891	
Q8F4W8	OTHER	0.001571	0.998429	
Q8F4W9	OTHER	0.002036	0.997964	
Q8F4X0	OTHER	0.001690	0.998310	
Q8F4X1	OTHER	0.032120	0.967880	
Q8F4X2	SP(Sec/SPI)	0.776127	0.223873	CS pos: 35-36. IGA-DD. Pr: 0.3782
Q8F4X3	OTHER	0.000150	0.999850	
Q8F4X6	SP(Sec/SPI)	0.990848	0.009152	CS pos: 20-21. IGC-SK. Pr: 0.5899
Q8F4X8	OTHER	0.002060	0.997940	
Q8F4Y0	OTHER	0.001003	0.998997	
Q8F4Y2	OTHER	0.000635	0.999365	
Q8F4Y3	SP(Sec/SPI)	0.817126	0.182874	CS pos: 16-17. LNC-YK. Pr: 0.3711
Q8F4Y4	SP(Sec/SPI)	0.866280	0.133720	CS pos: 27-28. LLS-EQ. Pr: 0.5837
Q8F4Y8	OTHER	0.002018	0.997982	
Q8F4Y9	OTHER	0.000531	0.999469	
Q8F4Z0	OTHER	0.001896	0.998104	
Q8F4Z2	OTHER	0.001198	0.998802	
Q8F4Z4	OTHER	0.001130	0.998870	
Q8F4Z6	OTHER	0.001643	0.998357	
Q8F4Z8	OTHER	0.000768	0.999232	
Q8F4Z9	OTHER	0.002136	0.997864	
Q8F501	OTHER	0.001526	0.998474	
Q8F502	OTHER	0.000326	0.999674	
Q8F503	OTHER	0.039554	0.960446	
Q8F504	OTHER	0.000531	0.999469	
Q8F505	SP(Sec/SPI)	0.986162	0.013838	CS pos: 19-20. INC-NR. Pr: 0.6865
Q8F508	OTHER	0.001370	0.998630	
Q8F511	OTHER	0.001886	0.998114	
Q8F514	SP(Sec/SPI)	0.971475	0.028525	CS pos: 22-23. SFS-FE. Pr: 0.7809
Q8F515	OTHER	0.000432	0.999568	
Q8F516	OTHER	0.031392	0.968608	
Q8F518	OTHER	0.001750	0.998250	
Q8F519	OTHER	0.021361	0.978639	
Q8F520	OTHER	0.000550	0.999450	
Q8F521	OTHER	0.001059	0.998941	
Q8F524	OTHER	0.000497	0.999503	
Q8F526	SP(Sec/SPI)	0.888621	0.111379	CS pos: 23-24. SYC-NN. Pr: 0.7352
Q8F529	OTHER	0.000454	0.999546	
Q8F530	OTHER	0.000324	0.999676	
Q8F532	OTHER	0.002163	0.997837	
Q8F533	OTHER	0.000843	0.999157	
Q8F534	OTHER	0.000447	0.999553	
Q8F535	OTHER	0.000966	0.999034	
Q8F536	OTHER	0.000326	0.999674	
Q8F537	OTHER	0.002031	0.997969	
Q8F538	OTHER	0.000298	0.999702	
Q8F539	OTHER	0.001045	0.998955	
Q8F540	OTHER	0.000341	0.999659	
Q8F541	OTHER	0.003438	0.996562	
Q8F543	OTHER	0.000790	0.999210	
Q8F545	SP(Sec/SPI)	0.845461	0.154539	CS pos: 28-29. AMG-SL. Pr: 0.4790
Q8F547	OTHER	0.024931	0.975069	
Q8F548	OTHER	0.000492	0.999508	
Q8F549	OTHER	0.001249	0.998751	
Q8F550	OTHER	0.000654	0.999346	
Q8F551	OTHER	0.000806	0.999194	
Q8F554	OTHER	0.000338	0.999662	
Q8F555	OTHER	0.001060	0.998940	
Q8F556	OTHER	0.000190	0.999810	
Q8F557	OTHER	0.000630	0.999370	
Q8F559	OTHER	0.000719	0.999281	
Q8F560	OTHER	0.000786	0.999214	
Q8F561	OTHER	0.000428	0.999572	
Q8F562	OTHER	0.000285	0.999715	
Q8F563	OTHER	0.000589	0.999411	
Q8F565	OTHER	0.000898	0.999102	
Q8F566	OTHER	0.004592	0.995408	
Q8F569	OTHER	0.000901	0.999099	
Q8F571	OTHER	0.001706	0.998294	
Q8F573	OTHER	0.002737	0.997263	
Q8F575	OTHER	0.008020	0.991980	
Q8F576	OTHER	0.000208	0.999792	
Q8F577	OTHER	0.000226	0.999774	
Q8F578	OTHER	0.000237	0.999763	
Q8F581	OTHER	0.000339	0.999661	
Q8F584	OTHER	0.002792	0.997208	
Q8F585	OTHER	0.000757	0.999243	
Q8F586	OTHER	0.000371	0.999629	
Q8F587	OTHER	0.000714	0.999286	
Q8F588	OTHER	0.000537	0.999463	
Q8F590	OTHER	0.000522	0.999478	
Q8F591	OTHER	0.000208	0.999792	
Q8F593	OTHER	0.011626	0.988374	
Q8F595	OTHER	0.230126	0.769874	
Q8F598	OTHER	0.000677	0.999323	
Q8F5A1	OTHER	0.019981	0.980019	
Q8F5A2	SP(Sec/SPI)	0.997588	0.002412	CS pos: 20-21. SFG-SI. Pr: 0.6917
Q8F5A3	OTHER	0.000940	0.999060	
Q8F5A4	OTHER	0.002361	0.997639	
Q8F5A5	OTHER	0.140985	0.859015	
Q8F5A6	OTHER	0.000609	0.999391	
Q8F5A8	OTHER	0.000388	0.999612	
Q8F5A9	OTHER	0.001258	0.998742	
Q8F5B0	OTHER	0.000450	0.999550	
Q8F5B1	OTHER	0.052096	0.947904	
Q8F5B2	OTHER	0.000639	0.999361	
Q8F5B3	OTHER	0.000476	0.999524	
Q8F5B4	OTHER	0.000885	0.999115	
Q8F5B6	OTHER	0.000739	0.999261	
Q8F5B7	OTHER	0.003629	0.996371	
Q8F5B9	OTHER	0.000747	0.999253	
Q8F5C0	OTHER	0.256689	0.743311	
Q8F5C1	OTHER	0.005382	0.994618	
Q8F5C2	OTHER	0.000937	0.999063	
Q8F5C3	OTHER	0.006223	0.993777	
Q8F5C4	OTHER	0.001370	0.998630	
Q8F5C5	OTHER	0.000583	0.999417	
Q8F5C6	OTHER	0.000638	0.999362	
Q8F5C7	OTHER	0.000374	0.999626	
Q8F5D0	OTHER	0.001784	0.998216	
Q8F5D1	OTHER	0.002295	0.997705	
Q8F5D4	OTHER	0.000603	0.999397	
Q8F5D5	OTHER	0.000375	0.999625	
Q8F5D9	OTHER	0.000470	0.999530	
Q8F5E1	OTHER	0.000557	0.999443	
Q8F5E3	OTHER	0.000599	0.999401	
Q8F5E4	OTHER	0.001508	0.998492	
Q8F5E5	SP(Sec/SPI)	0.987506	0.012494	CS pos: 19-20. ILA-AQ. Pr: 0.7602
Q8F5E6	OTHER	0.000327	0.999673	
Q8F5E8	OTHER	0.000450	0.999550	
Q8F5E9	OTHER	0.005505	0.994495	
Q8F5F2	OTHER	0.001626	0.998374	
Q8F5F3	SP(Sec/SPI)	0.997972	0.002028	CS pos: 22-23. TFG-QN. Pr: 0.9043
Q8F5F4	OTHER	0.000520	0.999480	
Q8F5F5	OTHER	0.000208	0.999792	
Q8F5F6	OTHER	0.000754	0.999246	
Q8F5F7	OTHER	0.001266	0.998734	
Q8F5G6	OTHER	0.076414	0.923586	
Q8F5G7	OTHER	0.001476	0.998524	
Q8F5H0	OTHER	0.001102	0.998898	
Q8F5H1	OTHER	0.000933	0.999067	
Q8F5H2	OTHER	0.000528	0.999472	
Q8F5H4	OTHER	0.002828	0.997172	
Q8F5H9	OTHER	0.003487	0.996513	
Q8F5I0	OTHER	0.001230	0.998770	
Q8F5I1	OTHER	0.001227	0.998773	
Q8F5I3	OTHER	0.002470	0.997530	
Q8F5I7	SP(Sec/SPI)	0.677906	0.322094	CS pos: 17-18. IYP-QN. Pr: 0.4865
Q8F5I9	OTHER	0.000599	0.999401	
Q8F5J0	SP(Sec/SPI)	0.973081	0.026919	CS pos: 22-23. VFG-IA. Pr: 0.5290
Q8F5J1	OTHER	0.264822	0.735178	
Q8F5J2	OTHER	0.008635	0.991365	
Q8F5J5	OTHER	0.099917	0.900083	
Q8F5J8	OTHER	0.000593	0.999407	
Q8F5J9	OTHER	0.021017	0.978983	
Q8F5K0	OTHER	0.000243	0.999757	
Q8F5K7	OTHER	0.038259	0.961741	
Q8F5L0	OTHER	0.000841	0.999159	
Q8F5L2	OTHER	0.035091	0.964909	
Q8F5L3	OTHER	0.000377	0.999623	
Q8F5L4	OTHER	0.005995	0.994005	
Q8F5L5	OTHER	0.001467	0.998533	
Q8F5L6	OTHER	0.001350	0.998650	
Q8F5L9	OTHER	0.000781	0.999219	
Q8F5M0	OTHER	0.010576	0.989424	
Q8F5M1	OTHER	0.000211	0.999789	
Q8F5M3	OTHER	0.000718	0.999282	
Q8F5M4	OTHER	0.000358	0.999642	
Q8F5M5	OTHER	0.001840	0.998160	
Q8F5M6	OTHER	0.000588	0.999412	
Q8F5M7	OTHER	0.001501	0.998499	
Q8F5M9	OTHER	0.000438	0.999562	
Q8F5N0	OTHER	0.000663	0.999337	
Q8F5N1	OTHER	0.000476	0.999524	
Q8F5N2	OTHER	0.005212	0.994788	
Q8F5N3	OTHER	0.038891	0.961109	
Q8F5N5	OTHER	0.122459	0.877541	
Q8F5N6	OTHER	0.030657	0.969343	
Q8F5N7	OTHER	0.000550	0.999450	
Q8F5N8	OTHER	0.002332	0.997668	
Q8F5N9	OTHER	0.001221	0.998779	
Q8F5P0	OTHER	0.000314	0.999686	
Q8F5P1	OTHER	0.001788	0.998212	
Q8F5P2	OTHER	0.003380	0.996620	
Q8F5P3	OTHER	0.001072	0.998928	
Q8F5P5	OTHER	0.199922	0.800078	
Q8F5P7	OTHER	0.002600	0.997400	
Q8F5P8	SP(Sec/SPI)	0.739547	0.260453	CS pos: 20-21. IDG-KV. Pr: 0.3952
Q8F5P9	OTHER	0.001556	0.998444	
Q8F5Q0	OTHER	0.000340	0.999660	
Q8F5Q1	OTHER	0.000552	0.999448	
Q8F5Q2	OTHER	0.001353	0.998647	
Q8F5Q3	OTHER	0.000616	0.999384	
Q8F5Q4	OTHER	0.000457	0.999543	
Q8F5Q5	OTHER	0.034351	0.965649	
Q8F5Q6	OTHER	0.000458	0.999542	
Q8F5Q7	OTHER	0.003785	0.996215	
Q8F5Q8	OTHER	0.000747	0.999253	
Q8F5R1	OTHER	0.004883	0.995117	
Q8F5R2	OTHER	0.001505	0.998495	
Q8F5R3	OTHER	0.057566	0.942434	
Q8F5R4	OTHER	0.005864	0.994136	
Q8F5R5	OTHER	0.002211	0.997789	
Q8F5R6	OTHER	0.001884	0.998116	
Q8F5R8	OTHER	0.000284	0.999716	
Q8F5R9	OTHER	0.000728	0.999272	
Q8F5S0	OTHER	0.000444	0.999556	
Q8F5S1	OTHER	0.001348	0.998652	
Q8F5S2	OTHER	0.002471	0.997529	
Q8F5S3	OTHER	0.011440	0.988560	
Q8F5S4	OTHER	0.000647	0.999353	
Q8F5S5	OTHER	0.001346	0.998654	
Q8F5S6	OTHER	0.000956	0.999044	
Q8F5S7	OTHER	0.000680	0.999320	
Q8F5S8	OTHER	0.001203	0.998797	
Q8F5S9	OTHER	0.001721	0.998279	
Q8F5T0	OTHER	0.000441	0.999559	
Q8F5T1	OTHER	0.000900	0.999100	
Q8F5T2	OTHER	0.000760	0.999240	
Q8F5T3	OTHER	0.001128	0.998872	
Q8F5T4	OTHER	0.008722	0.991278	
Q8F5T6	OTHER	0.002855	0.997145	
Q8F5T7	OTHER	0.008581	0.991419	
Q8F5T8	OTHER	0.001847	0.998153	
Q8F5T9	OTHER	0.190591	0.809409	
Q8F5U1	OTHER	0.000627	0.999373	
Q8F5U5	OTHER	0.000604	0.999396	
Q8F5U8	SP(Sec/SPI)	0.973109	0.026891	CS pos: 18-19. VPA-KI. Pr: 0.5174
Q8F5U9	SP(Sec/SPI)	0.994810	0.005190	CS pos: 19-20. AKA-IG. Pr: 0.6167
Q8F5V0	OTHER	0.001259	0.998741	
Q8F5V1	OTHER	0.000760	0.999240	
Q8F5V2	OTHER	0.000415	0.999585	
Q8F5V3	OTHER	0.001314	0.998686	
Q8F5V6	OTHER	0.017378	0.982622	
Q8F5V7	OTHER	0.000935	0.999065	
Q8F5W0	OTHER	0.057111	0.942889	
Q8F5W1	OTHER	0.042668	0.957332	
Q8F5W2	OTHER	0.006050	0.993950	
Q8F5W3	OTHER	0.096804	0.903196	
Q8F5W6	OTHER	0.000403	0.999597	
Q8F5W7	SP(Sec/SPI)	0.920310	0.079690	CS pos: 26-27. INS-SN. Pr: 0.7517
Q8F5W8	OTHER	0.173751	0.826249	
Q8F5X2	OTHER	0.000442	0.999558	
Q8F5X4	SP(Sec/SPI)	0.985489	0.014511	CS pos: 20-21. VFS-EE. Pr: 0.8869
Q8F5X6	SP(Sec/SPI)	0.973769	0.026231	CS pos: 27-28. AEA-KG. Pr: 0.6750
Q8F5X7	SP(Sec/SPI)	0.999350	0.000650	CS pos: 19-20. LSA-KP. Pr: 0.7434
Q8F5X8	OTHER	0.456127	0.543873	
Q8F5X9	SP(Sec/SPI)	0.731586	0.268414	CS pos: 21-22. SNS-IL. Pr: 0.3621
Q8F5Y0	SP(Sec/SPI)	0.981447	0.018553	CS pos: 19-20. CVT-YR. Pr: 0.5343
Q8F5Y2	OTHER	0.000357	0.999643	
Q8F5Y3	OTHER	0.004799	0.995201	
Q8F5Y8	OTHER	0.000645	0.999355	
Q8F5Z0	SP(Sec/SPI)	0.555461	0.444539	CS pos: 18-19. FLS-RF. Pr: 0.2415
Q8F5Z1	SP(Sec/SPI)	0.746490	0.253510	CS pos: 28-29. TSA-CF. Pr: 0.5518
Q8F5Z2	OTHER	0.024414	0.975586	
Q8F5Z3	OTHER	0.000377	0.999623	
Q8F5Z4	OTHER	0.000529	0.999471	
Q8F5Z5	OTHER	0.007268	0.992732	
Q8F5Z8	OTHER	0.000266	0.999734	
Q8F600	OTHER	0.000454	0.999546	
Q8F602	OTHER	0.002542	0.997458	
Q8F604	SP(Sec/SPI)	0.983715	0.016285	CS pos: 20-21. VNC-EE. Pr: 0.9281
Q8F605	OTHER	0.135243	0.864757	
Q8F606	OTHER	0.001222	0.998778	
Q8F608	OTHER	0.065739	0.934261	
Q8F609	OTHER	0.000644	0.999356	
Q8F611	SP(Sec/SPI)	0.825825	0.174175	CS pos: 27-28. GEG-LR. Pr: 0.4057
Q8F613	OTHER	0.002753	0.997247	
Q8F614	OTHER	0.000447	0.999553	
Q8F615	OTHER	0.000422	0.999578	
Q8F616	SP(Sec/SPI)	0.946635	0.053365	CS pos: 25-26. LNA-GT. Pr: 0.8050
Q8F617	SP(Sec/SPI)	0.909176	0.090824	CS pos: 22-23. LWA-VS. Pr: 0.6660
Q8F618	OTHER	0.000968	0.999032	
Q8F619	SP(Sec/SPI)	0.946464	0.053536	CS pos: 31-32. VEG-AN. Pr: 0.4541
Q8F620	OTHER	0.337985	0.662015	
Q8F621	OTHER	0.253632	0.746368	
Q8F622	OTHER	0.000361	0.999639	
Q8F623	OTHER	0.000758	0.999242	
Q8F624	OTHER	0.014880	0.985120	
Q8F626	SP(Sec/SPI)	0.888296	0.111704	CS pos: 28-29. SKT-KV. Pr: 0.4111
Q8F627	OTHER	0.001188	0.998812	
Q8F633	OTHER	0.051593	0.948407	
Q8F634	SP(Sec/SPI)	0.992801	0.007199	CS pos: 18-19. ALG-RI. Pr: 0.9014
Q8F635	OTHER	0.000484	0.999516	
Q8F638	OTHER	0.376689	0.623311	
Q8F639	OTHER	0.002756	0.997244	
Q8F642	SP(Sec/SPI)	0.884673	0.115327	CS pos: 31-32. VYG-NS. Pr: 0.6240
Q8F644	SP(Sec/SPI)	0.993074	0.006926	CS pos: 21-22. SNC-AT. Pr: 0.6615
Q8F645	SP(Sec/SPI)	0.996645	0.003355	CS pos: 20-21. SNC-AT. Pr: 0.5563
Q8F646	OTHER	0.000833	0.999167	
Q8F653	OTHER	0.003118	0.996882	
Q8F654	OTHER	0.003445	0.996555	
Q8F655	OTHER	0.000880	0.999120	
Q8F656	OTHER	0.002414	0.997586	
Q8F657	OTHER	0.453325	0.546675	
Q8F658	OTHER	0.014596	0.985404	
Q8F659	OTHER	0.002328	0.997672	
Q8F662	SP(Sec/SPI)	0.965581	0.034419	CS pos: 21-22. SSP-KK. Pr: 0.3033
Q8F664	OTHER	0.096764	0.903236	
Q8F665	OTHER	0.128354	0.871646	
Q8F666	OTHER	0.128255	0.871745	
Q8F667	OTHER	0.002349	0.997651	
Q8F669	SP(Sec/SPI)	0.519236	0.480764	CS pos: 18-19. ASG-SF. Pr: 0.3448
Q8F670	OTHER	0.000618	0.999382	
Q8F671	OTHER	0.001938	0.998062	
Q8F672	OTHER	0.004418	0.995582	
Q8F673	OTHER	0.000438	0.999562	
Q8F674	OTHER	0.170894	0.829106	
Q8F676	SP(Sec/SPI)	0.931693	0.068307	CS pos: 25-26. SET-QD. Pr: 0.3964
Q8F677	OTHER	0.000445	0.999555	
Q8F679	OTHER	0.004774	0.995226	
Q8F680	OTHER	0.000306	0.999694	
Q8F681	OTHER	0.001474	0.998526	
Q8F682	OTHER	0.001252	0.998748	
Q8F684	OTHER	0.000412	0.999588	
Q8F685	OTHER	0.000296	0.999704	
Q8F686	OTHER	0.000652	0.999348	
Q8F687	OTHER	0.000766	0.999234	
Q8F688	OTHER	0.000471	0.999529	
Q8F689	OTHER	0.000657	0.999343	
Q8F692	OTHER	0.007199	0.992801	
Q8F693	OTHER	0.000787	0.999213	
Q8F695	OTHER	0.029661	0.970339	
Q8F697	SP(Sec/SPI)	0.998277	0.001723	CS pos: 20-21. TYS-EE. Pr: 0.9831
Q8F699	OTHER	0.002496	0.997504	
Q8F6A3	OTHER	0.205087	0.794913	
Q8F6A5	SP(Sec/SPI)	0.981640	0.018360	CS pos: 19-20. GLS-FR. Pr: 0.6196
Q8F6A6	OTHER	0.327997	0.672003	
Q8F6A7	SP(Sec/SPI)	0.858278	0.141722	CS pos: 20-21. GFG-YH. Pr: 0.4780
Q8F6A9	OTHER	0.002446	0.997554	
Q8F6B1	SP(Sec/SPI)	0.794314	0.205686	CS pos: 35-36. LIA-QT. Pr: 0.4637
Q8F6B2	OTHER	0.001726	0.998274	
Q8F6B5	OTHER	0.229588	0.770412	
Q8F6B6	OTHER	0.001802	0.998198	
Q8F6B8	OTHER	0.005966	0.994034	
Q8F6B9	OTHER	0.146388	0.853612	
Q8F6C3	OTHER	0.000527	0.999473	
Q8F6C4	SP(Sec/SPI)	0.920222	0.079778	CS pos: 19-20. IDC-GK. Pr: 0.4213
Q8F6C5	OTHER	0.130402	0.869598	
Q8F6C6	OTHER	0.001505	0.998495	
Q8F6D1	OTHER	0.003138	0.996862	
Q8F6D3	SP(Sec/SPI)	0.986015	0.013985	CS pos: 20-21. LYA-NR. Pr: 0.8184
Q8F6D4	OTHER	0.001874	0.998126	
Q8F6D6	OTHER	0.016954	0.983046	
Q8F6D9	OTHER	0.377631	0.622369	
Q8F6E0	SP(Sec/SPI)	0.998766	0.001234	CS pos: 21-22. VFA-QN. Pr: 0.9894
Q8F6E2	OTHER	0.170973	0.829027	
Q8F6E3	OTHER	0.002735	0.997265	
Q8F6E5	OTHER	0.001052	0.998948	
Q8F6E6	OTHER	0.001007	0.998993	
Q8F6E8	OTHER	0.000430	0.999570	
Q8F6E9	OTHER	0.001269	0.998731	
Q8F6F0	SP(Sec/SPI)	0.883037	0.116963	CS pos: 18-19. VFC-RD. Pr: 0.6121
Q8F6F1	SP(Sec/SPI)	0.848581	0.151419	CS pos: 27-28. LSA-QN. Pr: 0.3099
Q8F6F3	OTHER	0.000592	0.999408	
Q8F6F4	OTHER	0.000899	0.999101	
Q8F6F6	SP(Sec/SPI)	0.993260	0.006740	CS pos: 21-22. GDS-KT. Pr: 0.6147
Q8F6F7	OTHER	0.001202	0.998798	
Q8F6F8	OTHER	0.103475	0.896525	
Q8F6G0	OTHER	0.000712	0.999288	
Q8F6G2	SP(Sec/SPI)	0.930234	0.069766	CS pos: 21-22. TYS-TF. Pr: 0.3584
Q8F6G4	OTHER	0.029632	0.970368	
Q8F6G7	OTHER	0.003380	0.996620	
Q8F6G8	OTHER	0.000660	0.999340	
Q8F6G9	OTHER	0.001065	0.998935	
Q8F6H1	OTHER	0.002654	0.997346	
Q8F6H2	OTHER	0.123564	0.876436	
Q8F6H3	OTHER	0.000542	0.999458	
Q8F6H4	SP(Sec/SPI)	0.743703	0.256297	CS pos: 21-22. LLA-DP. Pr: 0.4112
Q8F6H5	OTHER	0.000893	0.999107	
Q8F6H6	SP(Sec/SPI)	0.793005	0.206995	CS pos: 24-25. SMS-QK. Pr: 0.6682
Q8F6H7	OTHER	0.000217	0.999783	
Q8F6H8	OTHER	0.000371	0.999629	
Q8F6H9	OTHER	0.000630	0.999370	
Q8F6I0	SP(Sec/SPI)	0.953481	0.046519	CS pos: 22-23. SWV-QE. Pr: 0.3425
Q8F6I2	SP(Sec/SPI)	0.691891	0.308109	CS pos: 25-26. IDC-KK. Pr: 0.5942
Q8F6I5	OTHER	0.003629	0.996371	
Q8F6I7	SP(Sec/SPI)	0.971474	0.028526	CS pos: 23-24. ISP-EI. Pr: 0.5786
Q8F6I9	SP(Sec/SPI)	0.710019	0.289981	CS pos: 29-30. IFP-IE. Pr: 0.1582
Q8F6J4	SP(Sec/SPI)	0.999679	0.000321	CS pos: 22-23. AQS-AS. Pr: 0.6121
Q8F6J6	OTHER	0.000466	0.999534	
Q8F6J8	OTHER	0.000460	0.999540	
Q8F6J9	OTHER	0.000752	0.999248	
Q8F6K0	OTHER	0.000163	0.999837	
Q8F6K4	OTHER	0.299775	0.700225	
Q8F6K6	OTHER	0.000237	0.999763	
Q8F6K8	OTHER	0.000973	0.999027	
Q8F6L1	OTHER	0.110650	0.889350	
Q8F6L2	OTHER	0.003555	0.996445	
Q8F6L3	OTHER	0.000611	0.999389	
Q8F6L4	OTHER	0.001731	0.998269	
Q8F6L7	OTHER	0.000475	0.999525	
Q8F6L9	OTHER	0.002217	0.997783	
Q8F6M0	OTHER	0.003582	0.996418	
Q8F6M1	OTHER	0.000417	0.999583	
Q8F6M3	OTHER	0.001279	0.998721	
Q8F6M7	OTHER	0.001527	0.998473	
Q8F6M8	OTHER	0.002452	0.997548	
Q8F6N0	OTHER	0.001187	0.998813	
Q8F6N1	OTHER	0.000224	0.999776	
Q8F6N2	OTHER	0.001042	0.998958	
Q8F6P2	OTHER	0.000212	0.999788	
Q8F6P8	OTHER	0.000537	0.999463	
Q8F6Q1	OTHER	0.000359	0.999641	
Q8F6Q6	OTHER	0.000468	0.999532	
Q8F6R0	OTHER	0.009532	0.990468	
Q8F6R3	OTHER	0.002205	0.997795	
Q8F6R6	OTHER	0.000511	0.999489	
Q8F6R7	OTHER	0.001405	0.998595	
Q8F6R8	OTHER	0.000760	0.999240	
Q8F6S1	OTHER	0.000762	0.999238	
Q8F6S3	SP(Sec/SPI)	0.866099	0.133901	CS pos: 21-22. SLA-AN. Pr: 0.3489
Q8F6S5	OTHER	0.000515	0.999485	
Q8F6S6	OTHER	0.000997	0.999003	
